ts,kind,underlying,occ,qty,price,fee,cash,note
2026-06-16,SELL_PUT,INTC,INTC260710P00117000,1,6.431,0.5,643.15,delta 0.30 dte 25
2026-06-16,SELL_PUT,F,F260717P00014000,11,0.323,5.5,355.3,delta 0.30 dte 32
2026-06-16,SELL_PUT,XOM,XOM260717P00135000,1,2.137,0.5,213.75,delta 0.28 dte 32
2026-06-16,SELL_CC,GM,GM260626C00088000,1,0.703,0.5,70.3,delta 0.24 dte 11
2026-06-18,BUY_CC,GM,GM260626C00088000,1,0.105,0.5,-10.5,cc_take_profit
2026-06-23,BUY_PUT,INTC,INTC260710P00117000,1,4.767,0.5,-476.7,take_profit
2026-06-26,ASSIGN,NOK,NOK260626P00014000,11,14.0,0,15400.0,assigned; close 13.00 < strike
2026-06-29,BUY_PUT,KO,KO260710P00079000,2,0.116,1.0,-23.1,take_profit
2026-06-30,SELL_CC,GM,GM260724C00085000,1,0.95,0.5,95.0,delta 0.24 dte 25
2026-07-08,BUY_PUT,XOM,XOM260717P00135000,1,0.483,0.5,-48.3,take_profit
2026-07-14,BUY_CC,GM,GM260724C00085000,1,0.41,0.5,-40.95,cc_take_profit
2026-07-16,BUY_PUT,F,F260717P00014000,11,0.105,5.5,-115.5,take_profit
2026-07-21,SELL_CC,GM,GM260821C00083000,1,1.501,0.5,150.1,delta 0.25 dte 32
